time_stamp,word,frame,success,confidence,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU25_r,AU26_r,AU04_c,AU12_c,AU15_c,AU23_c,AU28_c,AU45_c,speaker_gender,listener_gender
246,G:DISMISS,1,1,0.987457,0.909428,0.887548,1.1769,0,0,1.31684,0.69186,0.865667,0.646769,0.772087,0,0,0,0,0,0,1,1,0,0,m,w
247,G:DISMISS,1,1,0.988781,1.07999,1.19498,1.36729,0,0,1.43797,0.777898,0.741116,0.712786,0.842716,0,0,0,0,0,0,1,1,0,0,m,w
248,G:DISMISS,1,1,0.98665,1.42893,1.72511,1.20396,0.664492,0,1.47506,0.60087,0.561375,0.557657,0.953392,0,0,0,0,0,0,1,1,0,0,m,w
249,G:DISMISS,1,1,0.984478,1.39081,1.39229,0.774588,1.19747,0,1.13012,0.721345,0.790689,0.732511,0.77603,0,0,0,0,0,0,0,1,0,0,m,w
250,G:DISMISS,1,1,0.982907,1.36113,1.66843,0.86726,1.26328,0,0.89752,0.772265,0.722945,0.883178,0.779619,0,0,0,0,0,0,0,0,0,0,m,w
251,G:DISMISS,1,1,0.983934,1.25414,1.46607,0.9131,1.41918,0,0.859015,0.724627,0.659046,0.863026,0.708903,0,0,0,0,0,0,0,1,0,0,m,w
252,G:DISMISS,1,1,0.984298,1.1657,1.53363,1.02095,1.60671,0,1.05026,0.623304,0,0.656652,0.71306,0.512774,0,0.931296,0,0,0,0,1,0,0,m,w
253,G:DISMISS,1,1,0.985067,1.21267,1.67479,1.21574,1.43597,0,1.23208,0.710364,0,0.873199,0.823271,0.588806,0,0,0,0,0,0,1,0,0,m,w
254,G:DISMISS,1,1,0.985027,1.12297,1.19436,1.26722,1.56769,0,1.28759,0.686111,0,0.792183,0.928013,0,0.540785,0.525353,0,0,0,0,1,0,0,m,w
255,G:DISMISS,1,1,0.990656,0.56372,0.897707,2.02964,0,0,2.17468,0.877977,0.639684,1.10203,0.763899,0.532049,0,0,0,0,0,1,1,0,0,m,w
256,G:DISMISS,1,1,0.988569,0,0.677412,2.13071,0,0,1.79264,0.672833,0,0.522686,0,0,0,0.608448,0,0,0,1,1,0,0,m,w
257,G:DISMISS,1,1,0.9855,0,0,1.9999,0,0,1.53304,0.642755,0,0.516198,0,0.547071,0,0,0,0,0,0,1,0,0,m,w
258,G:DISMISS,1,1,0.983231,0.545995,0,1.93597,0,0,1.39499,0,0,0,0,0,0,0,0,0,0,0,1,0,0,m,w
259,G:DISMISS,1,1,0.981438,0.609166,0,1.68021,0,0,1.24776,0,0.577937,0,0.604156,0,0,0,0,0,0,0,1,0,0,m,w
283,G:DISMISS,1,1,0.982406,0,0,0,0,0,0.503477,0,0,0,0.833189,0.652486,0,0.88883,0,0,0,0,1,0,0,m,w
284,G:DISMISS,1,1,0.983098,0,0,0.668166,0,0,0.830285,0,0,0,0.885426,0.569374,0,0.789803,0,0,0,0,1,0,1,m,w
285,G:DISMISS,1,1,0.97848,0,0,0.528756,0,0,1.05133,0,0,0,0.894291,0.524535,0,0.753323,0,0,0,0,1,0,1,m,w
286,G:DISMISS,1,1,0.978622,0,0,0.66249,0,0,0.960988,0,0,0,0.918075,0,0,1.02759,0,0,0,0,0,0,1,m,w
287,G:DISMISS,1,1,0.979946,0,0,0.545302,0,0,1.04928,0,0,0,0.835919,0,0,1.40462,0,0,0,0,0,0,1,m,w
288,G:DISMISS,1,1,0.985374,0,0,0.747559,0,0,0.838018,0,0,0,0.898806,0,0,1.51493,0,0,0,0,1,0,1,m,w
289,G:DISMISS,1,1,0.986106,0,0,0.655121,0,0,0.792827,0,0,0,0.856498,0,0,1.63354,0,0,0,0,1,0,0,m,w
290,G:DISMISS,1,1,0.986037,0,0.615741,0.8851,0,0,1.02181,0,0,0,0.805143,0.520909,0,1.50731,0,0,0,0,0,0,1,m,w
291,G:DISMISS,1,1,0.98491,0,0.570158,1.00857,0,0,0.852566,0,0,0,0.883157,0.536136,0,1.71571,0,1,0,0,0,0,0,m,w
292,G:DISMISS,1,1,0.981428,0,0.990068,0.968199,0,0,0.748755,0,0,0,0.695356,0.711828,0,2.21147,0,0,0,0,1,0,0,m,w
293,G:DISMISS,1,1,0.983909,0,1.41478,0,0,0,0,0,0,0,0.915305,0.802776,0,1.75293,0,0,0,0,1,0,0,m,w
