time_stamp,word,frame,success,confidence,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU25_r,AU26_r,AU04_c,AU12_c,AU15_c,AU23_c,AU28_c,AU45_c
1,ALL,1,1,0.982862,0.633233,0,0,0,0,0,0,0,0,0.556249,0,0.88649,0.640969,0,0,0,0,1,0,0
2,ALL,1,1,0.981253,0,0,0,0,0,0,0,0,0,0.653108,0,1.15213,0,0,0,0,0,1,0,1
3,ALL,1,1,0.979914,0,0,0,0,0,0,0,0,0,0.831655,0,0.902862,0,0,0,0,0,1,0,1
4,ALL,1,1,0.977277,0,0.657686,0,0,0,0,0,0.623836,0,0.717513,0,0.797998,0,0,0,0,0,1,0,1
5,ALL,1,1,0.974164,0,0.640005,0,0.623374,0,0.529809,0,0,0,0.820101,0,0.619641,0.658384,0,0,0,0,1,0,1
6,ALL,1,1,0.975083,0,0.60299,0,0.813261,0,0.918541,0,0.614627,0,0.500078,0,0,0,0,0,0,0,1,0,1
7,ALL,1,1,0.972934,0,0.722144,0,0.787387,0,0,0,0,0,0.540165,0,0,0,0,0,0,0,1,0,0
8,ALL,1,1,0.973623,0,0.614287,0,0,0,0,0,0,0,0.522315,0,0,0,0,0,0,0,1,0,0
9,ALL,1,1,0.971767,0,0.667214,0,0,0,0.819391,0,0,0,0.537057,0,0.610774,0,0,1,0,0,1,0,0
10,ALL,1,1,0.971197,0,0.590128,0,0,0,0.631593,0,0.539917,0,0.646366,0,0.528743,0,0,1,1,0,1,0,0
11,ALL,1,1,0.969468,0,0.639113,0,0,0,0.599122,0,0,0,0.509693,0,0,0,0,0,1,0,1,0,0
12,ALL,1,1,0.966716,0,0.625474,0,0,0,0.61793,0,0.552169,0,0.575771,0,0.821554,0,0,1,0,0,1,0,1
13,ALL,1,1,0.961309,0,0.562138,0,0,0,0,0,0.722403,0,0.767671,0,0,0,0,1,0,0,1,0,1
14,ALL,1,1,0.962831,0,0,0,0,0,0,0,0.583934,0,0.892992,0,0,1.07204,0,1,0,0,1,0,1
15,ALL,1,1,0.96899,0,0,0,0,0,0,0,0.621077,0.541641,0.704345,0,0.768807,0.574364,0,0,0,0,1,0,1
16,ALL,1,1,0.974887,0.575012,0,0,0,0,0,0,0.66631,0,0.978936,0,0.612851,0.740858,0,0,0,0,1,0,0
17,ALL,1,1,0.973903,0.50488,0,0,0,0,0,0,0.739823,0,0.807558,0,0.778997,0,0,0,0,0,1,0,0
