time_stamp,word,frame,success,confidence,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU25_r,AU26_r,AU04_c,AU12_c,AU15_c,AU23_c,AU28_c,AU45_c
1,G:HEY,1,1,0.971297,0.794038,0,0,0,0,0,0.575101,0.5563,0,0,0,0.680209,0,0,0,0,0,1,0,0
2,G:HEY,1,1,0.978291,0.585386,0,0,0,0,0,0,0,0,0,0,1.31071,0,0,1,0,0,0,0,0
3,G:HEY,1,1,0.980682,0,0,0,0,0,0.535538,0,0,0,0,0,0.861978,0,0,0,0,0,0,0,0
4,G:HEY,1,1,0.978293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,G:HEY,1,1,0.979904,0,0,0,0,0,0,0,0,0,0,0,0.603612,0,0,0,0,0,0,0,0
6,G:HEY,1,1,0.975899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,G:HEY,1,1,0.97687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,G:HEY,1,1,0.978386,0,0,0,0,0,0,0,0,0,0,0,0.684402,0,0,0,0,0,0,0,0
9,G:HEY,1,1,0.980982,0,0,0,0,0,0,0,0,0.519696,0,0,1.2445,0,0,0,0,0,0,0,0
10,G:HEY,1,1,0.980914,0,0,0,0.623418,0,0.570645,0,0,0,0.572365,0,0.556217,0,0,0,0,0,0,0,0
11,G:HEY,1,1,0.983143,0,0,0,0,0,0,0,0,0.544834,0,0,0.978347,0,0,0,0,0,0,0,0
12,G:HEY,1,1,0.982447,0,0,0,0,0,0,0,0,0.674263,0,0,0,0,0,0,0,0,0,0,0
13,G:HEY,1,1,0.982938,0.631534,0,0,0,0,0,0.533108,0,0.699671,0,0,1.039,0,0,0,0,0,0,0,0
14,G:HEY,1,1,0.980238,0.598927,0,0,0,0,0,0,0,0.701477,0.515108,0,0,0,0,0,0,0,0,0,0
