time_stamp,word,frame,success,confidence,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU25_r,AU26_r,AU04_c,AU12_c,AU15_c,AU23_c,AU28_c,AU45_c
1,YES,1,1,0.976108,0,0.59256,0,0,0,0.982845,0,0,0,0,0,1.99515,1.50434,0.516954,0,0,0,1,0,0
2,YES,1,1,0.969852,0,0,0,0,0,1.08041,0,0,0,0,0,1.79453,1.57817,0.50598,0,0,0,0,0,0
3,YES,1,1,0.966646,0,0.791812,0,0,0,0.96849,0,0,0,0,0,1.88653,2.04592,0,1,0,0,0,0,0
4,YES,1,1,0.967865,0,0.958714,0,0,0,0.754498,0,0,0,0,0,1.92665,2.21093,0,1,0,0,0,0,0
5,YES,1,1,0.96891,0,0.893566,0,0,0,0.690674,0,0,0,0,0,1.93277,2.22703,0,1,0,0,0,0,0
6,YES,1,1,0.969418,0,0.869068,0,0,0,0.711726,0,0,0,0,0,1.9355,1.7961,0,1,0,0,0,0,0
7,YES,1,1,0.968017,0,0.672949,0,0,0,0.543273,0,0,0,0,0,1.91462,2.01221,0,0,0,0,0,0,0
8,YES,1,1,0.970788,0,0.664035,0,0.50931,0,0,0,0,0,0,0,2.0943,1.37323,0,0,0,0,0,0,0
9,YES,1,1,0.968883,0,0.785727,0,0.681995,0,0,0,0,0,0,0,1.87379,0.998366,0,0,0,0,0,0,0
10,YES,1,1,0.970899,0,1.20762,0,0,0,0,0,0,0,0,0,1.55709,0.889803,0,1,0,0,0,0,0
11,YES,1,1,0.977691,0,1.21335,0,0,0,0,0,0,0,0,0,1.53343,0,0,0,0,0,0,0,0
12,YES,1,1,0.979069,0,1.09679,0,0.591653,0,0,0,0,0,0,0,1.30205,0,0,0,0,0,0,0,0
13,YES,1,1,0.9766,0.627138,1.01205,0,0.748847,0,0,0,0,0,0,0,1.15704,0,0,0,0,0,0,0,0
14,YES,1,1,0.977637,0.612857,1.11556,0,0.645622,0,0,0,0,0,0,0,1.00909,0,0,0,0,0,0,0,0
15,YES,1,1,0.97554,0.57968,1.09383,0,0.674618,0,0,0,0,0,0,0,1.17728,0,0,0,0,0,0,0,0
16,YES,1,1,0.974711,0.674931,0.991339,0,0.665137,0,0,0,0,0,0,0,1.21626,0,0,0,0,0,0,0,0
17,YES,1,1,0.97222,0.677231,0.791716,0,0.509998,0,0,0,0,0,0,0,1.17671,0,0.515882,0,0,0,0,0,0
18,YES,1,1,0.97425,0.671084,0.793083,0,0.510794,0,0,0,0,0,0,0,1.05898,0,0.514463,0,0,0,0,0,0
19,YES,1,1,0.976447,0.716217,0.907953,0,0.511574,0,0,0,0,0,0,0,1.2198,0,0.508747,0,0,0,0,0,0
20,YES,1,1,0.975236,0.674469,0.958501,0,0.58666,0,0.529673,0,0,0,0,0,1.33741,0,0.53731,0,0,0,0,0,0
21,YES,1,1,0.975231,0.701733,0.773718,0,0,0,0,0,0,0,0,0,1.36829,0,0.571837,0,0,0,0,0,0
22,YES,1,1,0.972598,0.801474,0.946077,0,0,0,0,0,0,0,0,0,1.47577,0,0.563247,0,0,0,0,0,0
23,YES,1,1,0.970716,0.758413,0.787785,0,0,0,0.915568,0,0,0,0,0,1.46854,0,0.557047,0,0,0,0,0,0
24,YES,1,1,0.973607,0.713004,0.837841,0,0,0,0.964255,0,0,0,0,0,1.3415,0,0.581305,0,0,0,0,0,0
25,YES,1,1,0.971256,0.806834,0.759771,0,0,0,0.90454,0,0,0,0,0,1.52848,0,0.561105,0,0,0,0,0,0
26,YES,1,1,0.971865,0.923226,0.894165,0,0,0,0.999468,0,0,0,0,0,1.35293,0,0.578055,0,0,0,0,0,0
27,YES,1,1,0.97564,0.864536,0.66933,0,0,0,1.10892,0,0,0,0,0,1.47088,0,0.564996,0,0,0,0,0,0
28,YES,1,1,0.972786,0.951041,0.665947,0,0,0,1.11562,0,0,0,0,0,1.58075,0,0.55194,0,0,0,0,0,0
29,YES,1,1,0.971249,0.835851,0.833823,0,0,0,1.13871,0,0,0,0,0,1.67222,0,0.558893,0,0,0,0,0,0
30,YES,1,1,0.975329,0.872445,0.590638,0,0,0,0.949451,0,0,0,0,0,1.66635,0,0.561451,0,0,0,0,0,0
31,YES,1,1,0.974154,0.824293,0.511322,0,0,0,0.883576,0,0,0,0,0,1.77891,0,0.537761,0,0,0,0,0,0
