time_stamp,word,frame,success,confidence,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU25_r,AU26_r,AU04_c,AU12_c,AU15_c,AU23_c,AU28_c,AU45_c
1,PT:PRO1SG,1,1,0.973533,0,0,1.11329,0,0,1.02339,0,0.717033,0.529566,0,0.508559,0,2.01142,0,0,0,0,0,0,0
28,PT:PRO1SG,1,1,0.966349,0,0.661687,1.46372,0,0,1.14941,0,0,0,0,0,0,2.91306,0,0,0,0,0,0,0
29,PT:PRO1SG,1,1,0.967499,0,0.73278,1.447,0,0,1.27912,0,0,0,0,0.506907,0,3.07126,0,0,0,0,0,0,1
30,PT:PRO1SG,1,1,0.960162,0,0.898818,1.61248,0,0,1.11894,0,0,0,0.512103,0,0,2.76142,0,0,0,0,0,0,1
31,PT:PRO1SG,1,1,0.951745,0,0.943474,1.27657,0,0,1.03357,0,0,0,0,0,0,2.6508,0,0,0,0,0,0,1
32,PT:PRO1SG,1,1,0.960185,0,0.939939,1.56035,0,0,1.19615,0,0,0,0,0,0,2.59366,0,0,0,0,0,0,1
33,PT:PRO1SG,1,1,0.960362,0,0.842532,1.24695,0,0,0.972191,0,0,0,0,0,0,2.89208,0,0,0,0,0,0,0
34,,1,1,0.96662,0,0.786903,1.28896,0,0,0.928509,0,0,0,0,0,0,3.08809,0,0,0,0,0,0,0
40,,1,1,0.973294,0,0,1.40441,0,0,1.06118,0,0,0,0,0,0,3.08462,0,0,0,0,0,0,0
41,,1,1,0.972841,0,0,1.46329,0,0,1.10849,0,0,0,0,0,0,2.87718,0,0,0,0,0,0,0
42,,1,1,0.974361,0,0.599399,1.50292,0,0,1.13127,0,0,0,0,0,0,2.81579,0,0,0,0,0,0,0
43,,1,1,0.974263,0,0,1.22684,0,0,0.73958,0,0,0,0,0,0,2.29281,0,0,0,0,0,0,0
44,,1,1,0.972123,0,0,1.37245,0,0,1.00757,0,0,0,0,0,0,2.32197,0,0,0,0,0,0,0
45,,1,1,0.974666,0,0,1.43067,0,0,1.13723,0,0,0,0,0,0,2.52535,0,0,0,0,0,0,0
46,,1,1,0.976773,0,0,1.33732,0,0,0.969837,0,0,0,0,0,0,2.63127,0,0,0,0,0,0,0
47,,1,1,0.978737,0,0,1.17367,0,0,0.954376,0,0,0,0,0,0,2.96861,0,0,0,0,0,0,0
48,,1,1,0.97905,0,0,1.33435,0,0,1.16772,0,0,0,0,0,0,3.02473,0,0,0,0,0,0,0
49,,1,1,0.978584,0.562075,0,1.3263,0,0,1.35255,0,0,0,0,0,0,2.94917,0,0,0,0,0,0,0
50,,1,1,0.975068,0,0,1.53806,0,0,1.48813,0,0,0,0.558956,0,0,3.233,0,0,0,0,0,0,1
51,,1,1,0.967477,0,0,1.24761,0,0,1.73153,0,0,0,0,0,0,3.95663,0,0,0,0,0,0,1
52,,1,1,0.946584,0.507812,0,1.27849,0,0,2.15719,0,0,0,0,0,0,3.45249,0,0,0,0,0,0,1
53,,1,1,0.902497,0,0,0.885703,0,0,1.47657,0,0.65488,0,0,0,0,2.95308,0,0,0,0,0,0,1
54,,1,1,0.844322,0,0,0,0,0,1.75858,0,0.882751,0.737416,0,0,0,2.08889,0,0,0,0,0,0,1
